"Repeat","Fold","Observation","Observed","Dataset","Target"
1,1,4021,0.54307,"parkinsons","DFA"
1,1,4022,0.55622,"parkinsons","DFA"
1,1,4023,0.54569,"parkinsons","DFA"
1,1,4024,0.53439,"parkinsons","DFA"
1,1,4025,0.55925,"parkinsons","DFA"
1,1,4026,0.55554,"parkinsons","DFA"
1,1,4027,0.57583,"parkinsons","DFA"
1,1,4028,0.55518,"parkinsons","DFA"
1,1,4029,0.55531,"parkinsons","DFA"
1,1,4030,0.57047,"parkinsons","DFA"
1,1,4031,0.5663,"parkinsons","DFA"
1,1,4032,0.60096,"parkinsons","DFA"
1,1,4033,0.56824,"parkinsons","DFA"
1,1,4034,0.53168,"parkinsons","DFA"
1,1,4035,0.58504,"parkinsons","DFA"
1,1,4036,0.56143,"parkinsons","DFA"
1,1,4037,0.62676,"parkinsons","DFA"
1,1,4038,0.54902,"parkinsons","DFA"
1,1,4039,0.5359,"parkinsons","DFA"
1,1,4040,0.59441,"parkinsons","DFA"
1,1,4041,0.56279,"parkinsons","DFA"
1,1,4042,0.55626,"parkinsons","DFA"
1,1,4043,0.5306,"parkinsons","DFA"
1,1,4044,0.56168,"parkinsons","DFA"
1,1,4045,0.51971,"parkinsons","DFA"
1,1,4046,0.53406,"parkinsons","DFA"
1,1,4047,0.52662,"parkinsons","DFA"
1,1,4048,0.53669,"parkinsons","DFA"
1,1,4049,0.52829,"parkinsons","DFA"
1,1,4050,0.55575,"parkinsons","DFA"
1,1,4051,0.52947,"parkinsons","DFA"
1,1,4052,0.58079,"parkinsons","DFA"
1,1,4053,0.54113,"parkinsons","DFA"
1,1,4054,0.52993,"parkinsons","DFA"
1,1,4055,0.52646,"parkinsons","DFA"
1,1,4056,0.52944,"parkinsons","DFA"
1,1,4057,0.53283,"parkinsons","DFA"
1,1,4058,0.59286,"parkinsons","DFA"
1,1,4059,0.54549,"parkinsons","DFA"
1,1,4060,0.54043,"parkinsons","DFA"
1,1,4061,0.53811,"parkinsons","DFA"
1,1,4062,0.56317,"parkinsons","DFA"
1,1,4063,0.5315,"parkinsons","DFA"
1,1,4064,0.55642,"parkinsons","DFA"
1,1,4065,0.53687,"parkinsons","DFA"
1,1,4066,0.53324,"parkinsons","DFA"
1,1,4067,0.51977,"parkinsons","DFA"
1,1,4068,0.52669,"parkinsons","DFA"
1,1,4069,0.51404,"parkinsons","DFA"
1,1,4070,0.5307,"parkinsons","DFA"
1,1,4071,0.53176,"parkinsons","DFA"
1,1,4072,0.52786,"parkinsons","DFA"
1,1,4073,0.52756,"parkinsons","DFA"
1,1,4074,0.547,"parkinsons","DFA"
1,1,4075,0.5379,"parkinsons","DFA"
1,1,4076,0.52423,"parkinsons","DFA"
1,1,4077,0.52696,"parkinsons","DFA"
1,1,4078,0.5294,"parkinsons","DFA"
1,1,4079,0.53762,"parkinsons","DFA"
1,1,4080,0.58793,"parkinsons","DFA"
1,1,4081,0.53668,"parkinsons","DFA"
1,1,4082,0.5469,"parkinsons","DFA"
1,1,4083,0.53193,"parkinsons","DFA"
1,1,4084,0.52823,"parkinsons","DFA"
1,1,4085,0.53427,"parkinsons","DFA"
1,1,4086,0.55277,"parkinsons","DFA"
1,1,4087,0.64633,"parkinsons","DFA"
1,1,4088,0.7248,"parkinsons","DFA"
1,1,4089,0.6888,"parkinsons","DFA"
1,1,4090,0.71612,"parkinsons","DFA"
1,1,4091,0.69256,"parkinsons","DFA"
1,1,4092,0.70953,"parkinsons","DFA"
1,1,4093,0.70931,"parkinsons","DFA"
1,1,4094,0.71382,"parkinsons","DFA"
1,1,4095,0.75224,"parkinsons","DFA"
1,1,4096,0.71744,"parkinsons","DFA"
1,1,4097,0.74325,"parkinsons","DFA"
1,1,4098,0.72583,"parkinsons","DFA"
1,1,4099,0.73454,"parkinsons","DFA"
1,1,4100,0.71649,"parkinsons","DFA"
1,1,4101,0.70612,"parkinsons","DFA"
1,1,4102,0.74086,"parkinsons","DFA"
1,1,4103,0.71373,"parkinsons","DFA"
1,1,4104,0.71779,"parkinsons","DFA"
1,1,4105,0.71216,"parkinsons","DFA"
1,1,4106,0.71133,"parkinsons","DFA"
1,1,4107,0.71389,"parkinsons","DFA"
1,1,4108,0.73386,"parkinsons","DFA"
1,1,4109,0.70438,"parkinsons","DFA"
1,1,4110,0.72425,"parkinsons","DFA"
1,1,4111,0.73146,"parkinsons","DFA"
1,1,4112,0.6691,"parkinsons","DFA"
1,1,4113,0.73623,"parkinsons","DFA"
1,1,4114,0.70337,"parkinsons","DFA"
1,1,4115,0.76058,"parkinsons","DFA"
1,1,4116,0.77353,"parkinsons","DFA"
1,1,4117,0.77106,"parkinsons","DFA"
1,1,4118,0.75457,"parkinsons","DFA"
1,1,4119,0.77352,"parkinsons","DFA"
1,1,4120,0.70293,"parkinsons","DFA"
1,1,4121,0.76132,"parkinsons","DFA"
1,1,4122,0.73723,"parkinsons","DFA"
1,1,4123,0.75568,"parkinsons","DFA"
1,1,4124,0.75381,"parkinsons","DFA"
1,1,4125,0.76327,"parkinsons","DFA"
1,1,4126,0.73961,"parkinsons","DFA"
1,1,4127,0.76154,"parkinsons","DFA"
1,1,4128,0.76126,"parkinsons","DFA"
1,1,4129,0.73434,"parkinsons","DFA"
1,1,4130,0.6981,"parkinsons","DFA"
1,1,4131,0.73921,"parkinsons","DFA"
1,1,4132,0.7303,"parkinsons","DFA"
1,1,4133,0.75423,"parkinsons","DFA"
1,1,4134,0.7642,"parkinsons","DFA"
1,1,4135,0.66811,"parkinsons","DFA"
1,1,4136,0.74456,"parkinsons","DFA"
1,1,4137,0.72757,"parkinsons","DFA"
1,1,4138,0.77564,"parkinsons","DFA"
1,1,4139,0.78718,"parkinsons","DFA"
1,1,4140,0.76926,"parkinsons","DFA"
1,1,4141,0.76718,"parkinsons","DFA"
1,1,4142,0.75145,"parkinsons","DFA"
1,1,4143,0.75845,"parkinsons","DFA"
1,1,4144,0.74572,"parkinsons","DFA"
1,1,4145,0.75914,"parkinsons","DFA"
1,1,4146,0.74037,"parkinsons","DFA"
1,1,4147,0.7644,"parkinsons","DFA"
1,1,4148,0.75806,"parkinsons","DFA"
1,1,4149,0.75374,"parkinsons","DFA"
1,1,4150,0.76034,"parkinsons","DFA"
1,1,4151,0.73594,"parkinsons","DFA"
1,1,4152,0.73776,"parkinsons","DFA"
1,1,4153,0.74882,"parkinsons","DFA"
1,1,4154,0.75943,"parkinsons","DFA"
1,1,4155,0.71551,"parkinsons","DFA"
1,1,4156,0.71999,"parkinsons","DFA"
1,1,4157,0.73761,"parkinsons","DFA"
1,1,4158,0.72648,"parkinsons","DFA"
1,1,4159,0.76713,"parkinsons","DFA"
1,1,4160,0.77542,"parkinsons","DFA"
1,1,4161,0.68188,"parkinsons","DFA"
1,1,4162,0.72367,"parkinsons","DFA"
1,1,4163,0.74975,"parkinsons","DFA"
1,1,4164,0.75655,"parkinsons","DFA"
1,1,4165,0.74912,"parkinsons","DFA"
1,1,4166,0.74177,"parkinsons","DFA"
1,1,4167,0.74352,"parkinsons","DFA"
1,1,4168,0.74248,"parkinsons","DFA"
1,1,4169,0.75113,"parkinsons","DFA"
1,1,4170,0.72702,"parkinsons","DFA"
1,1,4171,0.75055,"parkinsons","DFA"
1,1,4172,0.73615,"parkinsons","DFA"
1,1,4173,0.74116,"parkinsons","DFA"
1,1,4174,0.74562,"parkinsons","DFA"
1,1,4175,0.74352,"parkinsons","DFA"
1,1,4176,0.7532,"parkinsons","DFA"
1,1,4177,0.71873,"parkinsons","DFA"
1,1,4178,0.72648,"parkinsons","DFA"
1,1,4179,0.68978,"parkinsons","DFA"
1,1,4180,0.73899,"parkinsons","DFA"
1,1,4181,0.7364,"parkinsons","DFA"
1,1,4182,0.71847,"parkinsons","DFA"
1,1,4183,0.75036,"parkinsons","DFA"
1,1,4184,0.74034,"parkinsons","DFA"
1,1,4185,0.63769,"parkinsons","DFA"
1,1,4186,0.70029,"parkinsons","DFA"
1,1,4187,0.66121,"parkinsons","DFA"
1,1,4188,0.67184,"parkinsons","DFA"
1,1,4189,0.73742,"parkinsons","DFA"
1,1,4190,0.69505,"parkinsons","DFA"
1,1,4191,0.71812,"parkinsons","DFA"
1,1,4192,0.70973,"parkinsons","DFA"
1,1,4193,0.68025,"parkinsons","DFA"
1,1,4194,0.7168,"parkinsons","DFA"
1,1,4195,0.71209,"parkinsons","DFA"
1,1,4196,0.7378,"parkinsons","DFA"
1,1,4197,0.73125,"parkinsons","DFA"
1,1,4198,0.73604,"parkinsons","DFA"
1,1,4199,0.71798,"parkinsons","DFA"
1,1,4200,0.68865,"parkinsons","DFA"
1,1,4201,0.72635,"parkinsons","DFA"
1,1,4202,0.72209,"parkinsons","DFA"
1,1,4203,0.69836,"parkinsons","DFA"
1,1,4204,0.73012,"parkinsons","DFA"
1,1,4205,0.69985,"parkinsons","DFA"
1,1,4206,0.7363,"parkinsons","DFA"
1,1,4207,0.70442,"parkinsons","DFA"
1,1,4208,0.60263,"parkinsons","DFA"
1,1,4209,0.65096,"parkinsons","DFA"
1,1,4210,0.63597,"parkinsons","DFA"
1,1,4211,0.69931,"parkinsons","DFA"
1,1,4212,0.64482,"parkinsons","DFA"
1,1,4213,0.68934,"parkinsons","DFA"
1,1,4214,0.68915,"parkinsons","DFA"
1,1,4215,0.69413,"parkinsons","DFA"
1,1,4216,0.68991,"parkinsons","DFA"
1,1,4217,0.70495,"parkinsons","DFA"
1,1,4218,0.6765,"parkinsons","DFA"
1,1,4219,0.699,"parkinsons","DFA"
1,1,4220,0.69142,"parkinsons","DFA"
1,1,4221,0.71936,"parkinsons","DFA"
1,1,4222,0.70893,"parkinsons","DFA"
1,1,4223,0.71244,"parkinsons","DFA"
1,1,4224,0.67793,"parkinsons","DFA"
1,1,4225,0.72021,"parkinsons","DFA"
1,1,4226,0.68491,"parkinsons","DFA"
1,1,4227,0.70035,"parkinsons","DFA"
1,1,4228,0.70599,"parkinsons","DFA"
1,1,4229,0.68422,"parkinsons","DFA"
1,1,4230,0.74212,"parkinsons","DFA"
1,1,4231,0.72342,"parkinsons","DFA"
1,1,4232,0.737,"parkinsons","DFA"
1,1,4233,0.70976,"parkinsons","DFA"
1,1,4234,0.74151,"parkinsons","DFA"
1,1,4235,0.79579,"parkinsons","DFA"
1,1,4236,0.74196,"parkinsons","DFA"
1,1,4237,0.7779,"parkinsons","DFA"
1,1,4238,0.75259,"parkinsons","DFA"
1,1,4239,0.72784,"parkinsons","DFA"
1,1,4240,0.77366,"parkinsons","DFA"
1,1,4241,0.75825,"parkinsons","DFA"
1,1,4242,0.72898,"parkinsons","DFA"
1,1,4243,0.75416,"parkinsons","DFA"
1,1,4244,0.77268,"parkinsons","DFA"
1,1,4245,0.73365,"parkinsons","DFA"
1,1,4246,0.73903,"parkinsons","DFA"
1,1,4247,0.71996,"parkinsons","DFA"
1,1,4248,0.75147,"parkinsons","DFA"
1,1,4249,0.74416,"parkinsons","DFA"
1,1,4250,0.72553,"parkinsons","DFA"
1,1,4251,0.73065,"parkinsons","DFA"
1,1,4252,0.7338,"parkinsons","DFA"
1,1,4253,0.69341,"parkinsons","DFA"
1,1,4254,0.73946,"parkinsons","DFA"
1,1,4255,0.72771,"parkinsons","DFA"
1,1,4256,0.73414,"parkinsons","DFA"
1,1,4257,0.71749,"parkinsons","DFA"
1,1,4258,0.77381,"parkinsons","DFA"
1,1,4259,0.73438,"parkinsons","DFA"
1,1,4260,0.75463,"parkinsons","DFA"
1,1,4261,0.7244,"parkinsons","DFA"
1,1,4262,0.74879,"parkinsons","DFA"
1,1,4263,0.7273,"parkinsons","DFA"
1,1,4264,0.76535,"parkinsons","DFA"
1,1,4265,0.72648,"parkinsons","DFA"
1,1,4266,0.74702,"parkinsons","DFA"
1,1,4267,0.73162,"parkinsons","DFA"
1,1,4268,0.71182,"parkinsons","DFA"
1,1,4269,0.71855,"parkinsons","DFA"
1,1,4270,0.74492,"parkinsons","DFA"
1,1,4271,0.75004,"parkinsons","DFA"
1,1,4272,0.72165,"parkinsons","DFA"
1,1,4273,0.73032,"parkinsons","DFA"
1,1,4274,0.74559,"parkinsons","DFA"
1,1,4275,0.717,"parkinsons","DFA"
1,1,4276,0.71585,"parkinsons","DFA"
1,1,4277,0.72956,"parkinsons","DFA"
1,1,4278,0.72869,"parkinsons","DFA"
1,1,4279,0.71325,"parkinsons","DFA"
1,1,4280,0.73744,"parkinsons","DFA"
1,1,4281,0.75764,"parkinsons","DFA"
1,1,4282,0.72788,"parkinsons","DFA"
1,1,4283,0.7473,"parkinsons","DFA"
1,1,4284,0.72968,"parkinsons","DFA"
1,1,4285,0.7437,"parkinsons","DFA"
1,1,4286,0.72342,"parkinsons","DFA"
1,1,4287,0.73687,"parkinsons","DFA"
1,1,4288,0.73699,"parkinsons","DFA"
1,1,4289,0.76142,"parkinsons","DFA"
1,1,4290,0.73747,"parkinsons","DFA"
1,1,4291,0.72471,"parkinsons","DFA"
1,1,4292,0.70684,"parkinsons","DFA"
1,1,4293,0.71541,"parkinsons","DFA"
1,1,4294,0.73504,"parkinsons","DFA"
1,1,4295,0.72074,"parkinsons","DFA"
1,1,4296,0.70392,"parkinsons","DFA"
1,1,4297,0.69688,"parkinsons","DFA"
1,1,4298,0.74176,"parkinsons","DFA"
1,1,4299,0.73529,"parkinsons","DFA"
1,1,4300,0.70643,"parkinsons","DFA"
1,1,4301,0.73191,"parkinsons","DFA"
1,1,4302,0.72402,"parkinsons","DFA"
1,1,4303,0.72246,"parkinsons","DFA"
1,1,4304,0.73637,"parkinsons","DFA"
1,1,4305,0.73924,"parkinsons","DFA"
1,1,4306,0.76611,"parkinsons","DFA"
1,1,4307,0.73713,"parkinsons","DFA"
1,1,4308,0.75032,"parkinsons","DFA"
1,1,4309,0.76035,"parkinsons","DFA"
1,1,4310,0.76846,"parkinsons","DFA"
1,1,4311,0.75029,"parkinsons","DFA"
1,1,4312,0.756,"parkinsons","DFA"
1,1,4313,0.75393,"parkinsons","DFA"
1,1,4314,0.72622,"parkinsons","DFA"
1,1,4315,0.73204,"parkinsons","DFA"
1,1,4316,0.74242,"parkinsons","DFA"
1,1,4317,0.74443,"parkinsons","DFA"
1,1,4318,0.75601,"parkinsons","DFA"
1,1,4319,0.73296,"parkinsons","DFA"
1,1,4320,0.74627,"parkinsons","DFA"
1,1,4321,0.69798,"parkinsons","DFA"
1,1,4322,0.75255,"parkinsons","DFA"
1,1,4323,0.73139,"parkinsons","DFA"
1,1,4324,0.72487,"parkinsons","DFA"
1,1,4325,0.69737,"parkinsons","DFA"
1,1,4326,0.7499,"parkinsons","DFA"
1,1,4327,0.71209,"parkinsons","DFA"
1,1,4328,0.78661,"parkinsons","DFA"
1,1,4329,0.72257,"parkinsons","DFA"
1,1,4330,0.73698,"parkinsons","DFA"
1,1,4331,0.72169,"parkinsons","DFA"
1,1,4332,0.72407,"parkinsons","DFA"
1,1,4333,0.71791,"parkinsons","DFA"
1,1,4334,0.75077,"parkinsons","DFA"
1,1,4335,0.71552,"parkinsons","DFA"
1,1,4336,0.70225,"parkinsons","DFA"
1,1,4337,0.69938,"parkinsons","DFA"
1,1,4338,0.71389,"parkinsons","DFA"
1,1,4339,0.69279,"parkinsons","DFA"
1,1,4340,0.71151,"parkinsons","DFA"
1,1,4341,0.70487,"parkinsons","DFA"
1,1,4342,0.72208,"parkinsons","DFA"
1,1,4343,0.69103,"parkinsons","DFA"
1,1,4344,0.69758,"parkinsons","DFA"
1,1,4345,0.69337,"parkinsons","DFA"
1,1,4346,0.7266,"parkinsons","DFA"
1,1,4347,0.71654,"parkinsons","DFA"
1,1,4348,0.66664,"parkinsons","DFA"
1,1,4349,0.71075,"parkinsons","DFA"
1,1,4350,0.71419,"parkinsons","DFA"
1,1,4351,0.70124,"parkinsons","DFA"
1,1,4352,0.68081,"parkinsons","DFA"
1,1,4353,0.71174,"parkinsons","DFA"
1,1,4354,0.72444,"parkinsons","DFA"
1,1,4355,0.75031,"parkinsons","DFA"
1,1,4356,0.72302,"parkinsons","DFA"
1,1,4357,0.74308,"parkinsons","DFA"
1,1,4358,0.70506,"parkinsons","DFA"
1,1,4359,0.7316,"parkinsons","DFA"
1,1,4360,0.74152,"parkinsons","DFA"
1,1,4361,0.71433,"parkinsons","DFA"
1,1,4362,0.705,"parkinsons","DFA"
1,1,4363,0.70887,"parkinsons","DFA"
1,1,4364,0.70523,"parkinsons","DFA"
1,1,4365,0.70398,"parkinsons","DFA"
1,1,4366,0.69976,"parkinsons","DFA"
1,1,4367,0.69038,"parkinsons","DFA"
1,1,4368,0.72932,"parkinsons","DFA"
1,1,4369,0.7217,"parkinsons","DFA"
1,1,4370,0.72196,"parkinsons","DFA"
1,1,4371,0.6763,"parkinsons","DFA"
1,1,4372,0.71799,"parkinsons","DFA"
1,1,4373,0.70547,"parkinsons","DFA"
1,1,4374,0.68176,"parkinsons","DFA"
1,1,4375,0.69494,"parkinsons","DFA"
1,1,4376,0.68546,"parkinsons","DFA"
1,1,4377,0.68087,"parkinsons","DFA"
1,1,4378,0.66107,"parkinsons","DFA"
1,1,4379,0.63657,"parkinsons","DFA"
1,1,4380,0.66612,"parkinsons","DFA"
1,1,4381,0.64318,"parkinsons","DFA"
1,1,4382,0.64827,"parkinsons","DFA"
1,1,4383,0.63419,"parkinsons","DFA"
1,1,4384,0.62845,"parkinsons","DFA"
1,1,4385,0.63007,"parkinsons","DFA"
1,1,4386,0.63419,"parkinsons","DFA"
1,1,4387,0.64665,"parkinsons","DFA"
1,1,4388,0.62056,"parkinsons","DFA"
1,1,4389,0.61072,"parkinsons","DFA"
1,1,4390,0.61003,"parkinsons","DFA"
1,1,4391,0.6256,"parkinsons","DFA"
1,1,4392,0.63464,"parkinsons","DFA"
1,1,4393,0.61603,"parkinsons","DFA"
1,1,4394,0.59709,"parkinsons","DFA"
1,1,4395,0.59511,"parkinsons","DFA"
1,1,4396,0.61856,"parkinsons","DFA"
1,1,4397,0.62916,"parkinsons","DFA"
1,1,4398,0.64256,"parkinsons","DFA"
1,1,4399,0.61763,"parkinsons","DFA"
1,1,4400,0.63325,"parkinsons","DFA"
1,1,4401,0.61287,"parkinsons","DFA"
1,1,4402,0.61809,"parkinsons","DFA"
1,1,4403,0.58242,"parkinsons","DFA"
1,1,4404,0.66546,"parkinsons","DFA"
1,1,4405,0.64318,"parkinsons","DFA"
1,1,4406,0.61927,"parkinsons","DFA"
1,1,4407,0.60891,"parkinsons","DFA"
1,1,4408,0.61422,"parkinsons","DFA"
1,1,4409,0.60527,"parkinsons","DFA"
1,1,4410,0.62761,"parkinsons","DFA"
1,1,4411,0.5932,"parkinsons","DFA"
1,1,4412,0.6145,"parkinsons","DFA"
1,1,4413,0.60318,"parkinsons","DFA"
1,1,4414,0.602,"parkinsons","DFA"
1,1,4415,0.58689,"parkinsons","DFA"
1,1,4416,0.60833,"parkinsons","DFA"
1,1,4417,0.60104,"parkinsons","DFA"
1,1,4418,0.61175,"parkinsons","DFA"
1,1,4419,0.6216,"parkinsons","DFA"
1,1,4420,0.61328,"parkinsons","DFA"
1,1,4421,0.62449,"parkinsons","DFA"
1,1,4422,0.60213,"parkinsons","DFA"
1,1,4423,0.60656,"parkinsons","DFA"
1,1,4424,0.60371,"parkinsons","DFA"
1,1,4425,0.59466,"parkinsons","DFA"
1,1,4426,0.61121,"parkinsons","DFA"
1,1,4427,0.60678,"parkinsons","DFA"
1,1,4428,0.60126,"parkinsons","DFA"
1,1,4429,0.60831,"parkinsons","DFA"
1,1,4430,0.60913,"parkinsons","DFA"
1,1,4431,0.60536,"parkinsons","DFA"
1,1,4432,0.62548,"parkinsons","DFA"
1,1,4433,0.63317,"parkinsons","DFA"
1,1,4434,0.6323,"parkinsons","DFA"
1,1,4435,0.57808,"parkinsons","DFA"
1,1,4436,0.58952,"parkinsons","DFA"
1,1,4437,0.60113,"parkinsons","DFA"
1,1,4438,0.59986,"parkinsons","DFA"
1,1,4439,0.60625,"parkinsons","DFA"
1,1,4440,0.60741,"parkinsons","DFA"
1,1,4441,0.61307,"parkinsons","DFA"
1,1,4442,0.60704,"parkinsons","DFA"
1,1,4443,0.6025,"parkinsons","DFA"
1,1,4444,0.6005,"parkinsons","DFA"
1,1,4445,0.62765,"parkinsons","DFA"
1,1,4446,0.59985,"parkinsons","DFA"
1,1,4447,0.60625,"parkinsons","DFA"
1,1,4448,0.57269,"parkinsons","DFA"
1,1,4449,0.56361,"parkinsons","DFA"
1,1,4450,0.56744,"parkinsons","DFA"
1,1,4451,0.57616,"parkinsons","DFA"
1,1,4452,0.59475,"parkinsons","DFA"
1,1,4453,0.55969,"parkinsons","DFA"
1,1,4454,0.56621,"parkinsons","DFA"
1,1,4455,0.57469,"parkinsons","DFA"
1,1,4456,0.57543,"parkinsons","DFA"
1,1,4457,0.56825,"parkinsons","DFA"
1,1,4458,0.56475,"parkinsons","DFA"
1,1,4459,0.56666,"parkinsons","DFA"
1,1,4460,0.57446,"parkinsons","DFA"
1,1,4461,0.58285,"parkinsons","DFA"
1,1,4462,0.57084,"parkinsons","DFA"
1,1,4463,0.56691,"parkinsons","DFA"
1,1,4464,0.57219,"parkinsons","DFA"
1,1,4465,0.56626,"parkinsons","DFA"
1,1,4466,0.5881,"parkinsons","DFA"
1,1,4467,0.57499,"parkinsons","DFA"
1,1,4468,0.58126,"parkinsons","DFA"
1,1,4469,0.5581,"parkinsons","DFA"
1,1,4470,0.56258,"parkinsons","DFA"
1,1,4471,0.56686,"parkinsons","DFA"
1,1,4472,0.56711,"parkinsons","DFA"
1,1,4473,0.57621,"parkinsons","DFA"
1,1,4474,0.56947,"parkinsons","DFA"
1,1,4475,0.55656,"parkinsons","DFA"
1,1,4476,0.55662,"parkinsons","DFA"
1,1,4477,0.57461,"parkinsons","DFA"
1,1,4478,0.56198,"parkinsons","DFA"
1,1,4479,0.57528,"parkinsons","DFA"
1,1,4480,0.58153,"parkinsons","DFA"
1,1,4481,0.56806,"parkinsons","DFA"
1,1,4482,0.57618,"parkinsons","DFA"
1,1,4483,0.58488,"parkinsons","DFA"
1,1,4484,0.56186,"parkinsons","DFA"
1,1,4485,0.5814,"parkinsons","DFA"
1,1,4486,0.56574,"parkinsons","DFA"
1,1,4487,0.57149,"parkinsons","DFA"
1,1,4488,0.55998,"parkinsons","DFA"
1,1,4489,0.56786,"parkinsons","DFA"
1,1,4490,0.64222,"parkinsons","DFA"
1,1,4491,0.654,"parkinsons","DFA"
1,1,4492,0.62451,"parkinsons","DFA"
1,1,4493,0.63706,"parkinsons","DFA"
1,1,4494,0.60797,"parkinsons","DFA"
1,1,4495,0.62458,"parkinsons","DFA"
1,1,4496,0.6208,"parkinsons","DFA"
1,1,4497,0.61795,"parkinsons","DFA"
1,1,4498,0.61696,"parkinsons","DFA"
1,1,4499,0.61246,"parkinsons","DFA"
1,1,4500,0.61228,"parkinsons","DFA"
1,1,4501,0.61938,"parkinsons","DFA"
1,1,4502,0.62743,"parkinsons","DFA"
1,1,4503,0.58618,"parkinsons","DFA"
1,1,4504,0.60235,"parkinsons","DFA"
1,1,4505,0.61591,"parkinsons","DFA"
1,1,4506,0.5473,"parkinsons","DFA"
1,1,4507,0.57569,"parkinsons","DFA"
1,1,4508,0.595,"parkinsons","DFA"
1,1,4509,0.59211,"parkinsons","DFA"
1,1,4510,0.71219,"parkinsons","DFA"
1,1,4511,0.64362,"parkinsons","DFA"
1,1,4512,0.6353,"parkinsons","DFA"
1,1,4513,0.64085,"parkinsons","DFA"
1,1,4514,0.64624,"parkinsons","DFA"
1,1,4515,0.63197,"parkinsons","DFA"
1,1,4516,0.61845,"parkinsons","DFA"
1,1,4517,0.60034,"parkinsons","DFA"
1,1,4518,0.63532,"parkinsons","DFA"
1,1,4519,0.60988,"parkinsons","DFA"
1,1,4520,0.60883,"parkinsons","DFA"
1,1,4521,0.61275,"parkinsons","DFA"
1,1,4522,0.59491,"parkinsons","DFA"
1,1,4523,0.60678,"parkinsons","DFA"
1,1,4524,0.61873,"parkinsons","DFA"
1,1,4525,0.58378,"parkinsons","DFA"
1,1,4526,0.58156,"parkinsons","DFA"
1,1,4527,0.6618,"parkinsons","DFA"
1,1,4528,0.66499,"parkinsons","DFA"
1,1,4529,0.67587,"parkinsons","DFA"
1,1,4530,0.63004,"parkinsons","DFA"
1,1,4531,0.63213,"parkinsons","DFA"
1,1,4532,0.65268,"parkinsons","DFA"
1,1,4533,0.62751,"parkinsons","DFA"
1,1,4534,0.63217,"parkinsons","DFA"
1,1,4535,0.67451,"parkinsons","DFA"
1,1,4536,0.61245,"parkinsons","DFA"
1,1,4537,0.64795,"parkinsons","DFA"
1,1,4538,0.63568,"parkinsons","DFA"
1,1,4539,0.60716,"parkinsons","DFA"
1,1,4540,0.62183,"parkinsons","DFA"
1,1,4541,0.61201,"parkinsons","DFA"
1,1,4542,0.60746,"parkinsons","DFA"
1,1,4543,0.59514,"parkinsons","DFA"
1,1,4544,0.6027,"parkinsons","DFA"
1,1,4545,0.62715,"parkinsons","DFA"
1,1,4546,0.57053,"parkinsons","DFA"
1,1,4547,0.58538,"parkinsons","DFA"
1,1,4548,0.59727,"parkinsons","DFA"
1,1,4549,0.59856,"parkinsons","DFA"
1,1,4550,0.65139,"parkinsons","DFA"
1,1,4551,0.6095,"parkinsons","DFA"
1,1,4552,0.6238,"parkinsons","DFA"
1,1,4553,0.68995,"parkinsons","DFA"
1,1,4554,0.63673,"parkinsons","DFA"
1,1,4555,0.60329,"parkinsons","DFA"
1,1,4556,0.64016,"parkinsons","DFA"
1,1,4557,0.67173,"parkinsons","DFA"
1,1,4558,0.61318,"parkinsons","DFA"
1,1,4559,0.61842,"parkinsons","DFA"
1,1,4560,0.61082,"parkinsons","DFA"
1,1,4561,0.60905,"parkinsons","DFA"
1,1,4562,0.59179,"parkinsons","DFA"
1,1,4563,0.60204,"parkinsons","DFA"
1,1,4564,0.60937,"parkinsons","DFA"
1,1,4565,0.60868,"parkinsons","DFA"
1,1,4566,0.60972,"parkinsons","DFA"
1,1,4567,0.6049,"parkinsons","DFA"
1,1,4568,0.6178,"parkinsons","DFA"
1,1,4569,0.59144,"parkinsons","DFA"
1,1,4570,0.58586,"parkinsons","DFA"
1,1,4571,0.5939,"parkinsons","DFA"
1,1,4572,0.58641,"parkinsons","DFA"
1,1,4573,0.58445,"parkinsons","DFA"
1,1,4574,0.5755,"parkinsons","DFA"
1,1,4575,0.56992,"parkinsons","DFA"
1,1,4576,0.55351,"parkinsons","DFA"
1,1,4577,0.54592,"parkinsons","DFA"
1,1,4578,0.55637,"parkinsons","DFA"
1,1,4579,0.54764,"parkinsons","DFA"
1,1,4580,0.56903,"parkinsons","DFA"
1,1,4581,0.55027,"parkinsons","DFA"
1,1,4582,0.53916,"parkinsons","DFA"
1,1,4583,0.53729,"parkinsons","DFA"
1,1,4584,0.53194,"parkinsons","DFA"
1,1,4585,0.55563,"parkinsons","DFA"
1,1,4586,0.53957,"parkinsons","DFA"
1,1,4587,0.54592,"parkinsons","DFA"
1,1,4588,0.53568,"parkinsons","DFA"
1,1,4589,0.53746,"parkinsons","DFA"
1,1,4590,0.53895,"parkinsons","DFA"
1,1,4591,0.5301,"parkinsons","DFA"
1,1,4592,0.60797,"parkinsons","DFA"
1,1,4593,0.60157,"parkinsons","DFA"
1,1,4594,0.57563,"parkinsons","DFA"
1,1,4595,0.61393,"parkinsons","DFA"
1,1,4596,0.58659,"parkinsons","DFA"
1,1,4597,0.57649,"parkinsons","DFA"
1,1,4598,0.57831,"parkinsons","DFA"
1,1,4599,0.55462,"parkinsons","DFA"
1,1,4600,0.55752,"parkinsons","DFA"
1,1,4601,0.54494,"parkinsons","DFA"
1,1,4602,0.55864,"parkinsons","DFA"
