"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Repeat","Fold","Dataset","Target"
"bart_bc",0.085221720412054,0.193718334328653,0.171027796793029,1037.89199999999,0.829931972789116,0.271641879517787,0.814625850340136,0.248834766042506,0.897959183673469,0.349458762513991,0.901360544217687,0.328891825148645,0.945578231292517,0.413280343339774,0.94047619047619,0.396575876371433,6,3,"parkinsons","DFA"
"sblm",0.14572759847447,0.139023326029827,0.12645170601703,2.36900000000605,0.814625850340136,0.416946817609134,0.819727891156463,0.394383243764486,0.920068027210884,0.509099561695361,0.916666666666667,0.488866181612581,0.965986394557823,0.578411560465579,0.959183673469388,0.560775572416627,6,3,"parkinsons","DFA"
"bart",0.0726897999299334,0.220751924534864,0.201701862629226,1078.133,0.27891156462585,0.050776317140754,0.270408163265306,0.0500725553550583,0.343537414965986,0.0645929972263817,0.33843537414966,0.0638487830192683,0.386054421768707,0.0762272312639526,0.379251700680272,0.0754969122679253,6,4,"parkinsons","DFA"
"sebart",0.0792048249015188,0.194000078197192,0.180952524689953,4943.03899999999,0.811224489795918,0.256891921481486,0.763605442176871,0.220020224352954,0.894557823129252,0.319916309064118,0.884353741496599,0.291531520878676,0.928571428571429,0.368824674844832,0.92687074829932,0.348847145387667,6,4,"parkinsons","DFA"
"bart_bc",0.0851714041707403,0.203320374185207,0.184519539132865,1980.89600000001,0.801020408163265,0.259329356615036,0.782312925170068,0.239375929743475,0.88265306122449,0.332372726660492,0.870748299319728,0.313426659995645,0.928571428571429,0.392305818842788,0.928571428571429,0.377544512586702,6,4,"parkinsons","DFA"
"sblm",0.157278577858674,0.147331331563239,0.134032167361916,2.4210000000021,0.792517006802721,0.409111313771156,0.777210884353742,0.385429198324417,0.88265306122449,0.500763874807413,0.88265306122449,0.479401245162337,0.937074829931973,0.570927148664108,0.933673469387755,0.552449370582323,6,4,"parkinsons","DFA"
"bart",0.0766400590017382,0.211387611241051,0.196364141285228,1031.13399999999,0.253401360544218,0.0513932053274616,0.243197278911565,0.0505364385938295,0.311224489795918,0.0655114418565131,0.30952380952381,0.0647086063400836,0.363945578231293,0.0773503123859132,0.360544217687075,0.0765803281388166,6,5,"parkinsons","DFA"
"sebart",0.0841426682098688,0.187080902882285,0.172517975444656,4356.76499999998,0.775510204081633,0.256715383826586,0.724489795918367,0.217509189264671,0.877551020408163,0.317659175357617,0.853741496598639,0.291748693498852,0.933673469387755,0.366313398087973,0.923469387755102,0.346555407521428,6,5,"parkinsons","DFA"
"bart_bc",0.0915304729878153,0.196325526951427,0.177392117888043,3063.856,0.797619047619048,0.275814518513339,0.780612244897959,0.253375801618605,0.880952380952381,0.349256297479536,0.886054421768708,0.332099651383986,0.925170068027211,0.411031059546585,0.92687074829932,0.39504538778934,6,5,"parkinsons","DFA"
"sblm",0.156563697962862,0.140589111788616,0.1281002338774,1029.33900000001,0.799319727891156,0.410034193581115,0.784013605442177,0.386189200150119,0.903061224489796,0.502935499931232,0.894557823129252,0.481782960095182,0.943877551020408,0.57115117143352,0.943877551020408,0.553678844332112,6,5,"parkinsons","DFA"
"bart",0.0758711791259436,0.208025104101571,0.187789096364048,352.912000000011,0.263605442176871,0.0517066443113484,0.263605442176871,0.0508907614558459,0.329931972789116,0.0657977670519359,0.321428571428571,0.0650129147151496,0.414965986394558,0.077792809874704,0.41156462585034,0.0769496758211487,6,6,"parkinsons","DFA"
"sebart",0.0829284235950838,0.181888219581864,0.165629086912762,1044.10699999999,0.824829931972789,0.255862285519487,0.743197278911565,0.219506050666755,0.897959183673469,0.316472548444382,0.886054421768708,0.290790048020068,0.948979591836735,0.362440883612691,0.937074829931973,0.344979993736353,6,6,"parkinsons","DFA"
"bart_bc",0.0894319983049523,0.190757127011762,0.165230109001562,15.2749999999942,0.82312925170068,0.280008419316977,0.818027210884354,0.256225197784998,0.896258503401361,0.354841502041031,0.894557823129252,0.337420846692109,0.94047619047619,0.418345653374035,0.933673469387755,0.401723045017768,6,6,"parkinsons","DFA"
"sblm",0.144835561661105,0.141568966313851,0.121922304129872,2.40400000000955,0.833333333333333,0.405564367814785,0.818027210884354,0.381696163247994,0.921768707482993,0.496581333506442,0.914965986394558,0.474967848032119,0.957482993197279,0.566041410026095,0.950680272108844,0.546389123683263,6,6,"parkinsons","DFA"
"bart",0.0725851509582263,0.214967186266349,0.196918452937678,5.92199999999139,0.329931972789116,0.0509238394154619,0.32312925170068,0.0501588008439578,0.38265306122449,0.0649215015850137,0.384353741496599,0.0641570787367338,0.421768707482993,0.0768993032578645,0.414965986394558,0.0760639057934017,6,7,"parkinsons","DFA"
"sebart",0.0822040405109124,0.186850218260497,0.173922224624933,29.8260000000009,0.806122448979592,0.261925205187481,0.784013605442177,0.230308997854266,0.897959183673469,0.324021813852243,0.88265306122449,0.297157193964079,0.935374149659864,0.375203539314344,0.92687074829932,0.354010153677555,6,7,"parkinsons","DFA"
"bart_bc",0.0867662677483332,0.196813897642221,0.174918497805802,14.9119999999821,0.811224489795918,0.263308102280587,0.795918367346939,0.239237247135557,0.889455782312925,0.340970557584714,0.889455782312925,0.319994267122082,0.931972789115646,0.403559532131638,0.931972789115646,0.387338853344684,6,7,"parkinsons","DFA"
"sblm",0.148069253508862,0.146488141359203,0.130077560962393,2.4429999999993,0.816326530612245,0.40961585153147,0.806122448979592,0.386753214095017,0.908163265306122,0.501054415519415,0.913265306122449,0.480607485958106,0.950680272108844,0.569772384440296,0.947278911564626,0.552106395986729,6,7,"parkinsons","DFA"
"bart",0.0726153588277567,0.209800432066734,0.1918632559263,6.11499999999069,0.268707482993197,0.0497616660254001,0.255102040816327,0.049052944997917,0.329931972789116,0.0634017831344323,0.32312925170068,0.0626774447980935,0.363945578231293,0.0749920010332338,0.353741496598639,0.0742263300942944,6,8,"parkinsons","DFA"
"sebart",0.0804920831151848,0.184026936468501,0.162037789090559,31.7260000000242,0.812925170068027,0.269889274751379,0.743197278911565,0.234532824129398,0.903061224489796,0.329429181847993,0.886054421768708,0.304413717404591,0.94047619047619,0.376742807968097,0.933673469387755,0.357528419120222,6,8,"parkinsons","DFA"
"bart_bc",0.0820266599807875,0.192223917262342,0.168453112929627,16.362999999983,0.818027210884354,0.263610964589221,0.811224489795918,0.242432603651547,0.91156462585034,0.340179573742352,0.904761904761905,0.319703431169871,0.943877551020408,0.404140328763643,0.935374149659864,0.387440276699574,6,8,"parkinsons","DFA"
"sblm",0.149300439893402,0.143503401048886,0.126841681047854,2.61499999999069,0.80952380952381,0.410273641786087,0.811224489795918,0.385599958018971,0.899659863945578,0.500434390439948,0.892857142857143,0.479358422206762,0.942176870748299,0.568156120805011,0.942176870748299,0.550375962961666,6,8,"parkinsons","DFA"
"bart",0.0730678780000616,0.212057542001865,0.194902198485042,6.97599999999511,0.263605442176871,0.0519925328715651,0.272108843537415,0.0512413037888411,0.363945578231293,0.0661952991043424,0.358843537414966,0.065490702797472,0.433673469387755,0.0781639892109689,0.420068027210884,0.0774601388690375,6,9,"parkinsons","DFA"
"sebart",0.0837446840975802,0.185362151551448,0.164300577713792,31.4530000000086,0.80952380952381,0.268407606140751,0.756802721088435,0.231079792466388,0.894557823129252,0.324898857321488,0.870748299319728,0.302291844096332,0.928571428571429,0.368780148628234,0.928571428571429,0.352559378967186,6,9,"parkinsons","DFA"
"bart_bc",0.0862651371811693,0.19200319710434,0.169624968198796,16.2039999999979,0.797619047619048,0.268261014456922,0.784013605442177,0.244977303378969,0.877551020408163,0.344753287624862,0.875850340136054,0.325097866841405,0.914965986394558,0.409019633895366,0.92687074829932,0.392045509965226,6,9,"parkinsons","DFA"
"sblm",0.15860641126795,0.147690838132791,0.131544949246623,2.8070000000007,0.792517006802721,0.402425907105431,0.76530612244898,0.37663808960998,0.884353741496599,0.492890085464178,0.875850340136054,0.470554957071448,0.921768707482993,0.561587354788558,0.916666666666667,0.542100723959106,6,9,"parkinsons","DFA"
"bart",0.0758384199268896,0.208144886897237,0.189183446381132,6.03700000001118,0.265866209262436,0.0520655664625615,0.262435677530017,0.0512116812132033,0.34819897084048,0.0664759785242348,0.34819897084048,0.0656354304134663,0.397941680960549,0.0786111353969771,0.39622641509434,0.0777342214568362,6,10,"parkinsons","DFA"
"sebart",0.0843792890282293,0.182019545201612,0.166237849252279,32.2360000000044,0.801029159519726,0.26150420472467,0.737564322469983,0.223138394442303,0.874785591766724,0.323412221318432,0.866209262435678,0.296762847412029,0.921097770154374,0.370991745847186,0.921097770154374,0.353018298390915,6,10,"parkinsons","DFA"
"bart_bc",0.0914151350299763,0.190755046684327,0.173081918418878,16.622000000003,0.76843910806175,0.273382004918502,0.747855917667238,0.250512002574136,0.850771869639794,0.347284719942149,0.849056603773585,0.329614022319972,0.912521440823328,0.40883418507323,0.902229845626072,0.39363787349242,6,10,"parkinsons","DFA"
"sblm",0.152092429179879,0.142121791457048,0.12697645795649,2.61699999999837,0.804459691252144,0.40968533091397,0.809605488850772,0.386405151787035,0.912521440823328,0.501556070935562,0.909090909090909,0.480931236371448,0.951972555746141,0.57051170757443,0.950257289879931,0.552703163870363,6,10,"parkinsons","DFA"
"bart",0.069052106345406,0.209986541031411,0.188591790308835,5.67900000000373,0.289115646258503,0.050146809423878,0.277210884353741,0.0494025631294048,0.357142857142857,0.0638911972900534,0.348639455782313,0.0632030592897561,0.423469387755102,0.075481013557611,0.423469387755102,0.0747052954780651,7,1,"parkinsons","DFA"
"sebart",0.0782420654541036,0.184067470279709,0.163121180506137,31.5080000000016,0.83843537414966,0.26470570966796,0.775510204081633,0.224695682934878,0.896258503401361,0.327504602621581,0.879251700680272,0.299692865247617,0.935374149659864,0.376849387975791,0.937074829931973,0.356280908412835,7,1,"parkinsons","DFA"
"bart_bc",0.0802067380890379,0.189229828489867,0.166195544865443,16.8369999999995,0.833333333333333,0.280566182082886,0.814625850340136,0.255357635135426,0.914965986394558,0.357949809391302,0.91156462585034,0.338760326406398,0.95578231292517,0.423417580356716,0.959183673469388,0.405766013478043,7,1,"parkinsons","DFA"
"sblm",0.148120954614473,0.141634276177785,0.126207497690759,2.66200000001118,0.811224489795918,0.411595804883356,0.828231292517007,0.387386747222475,0.903061224489796,0.503431099376947,0.908163265306122,0.482115833148876,0.959183673469388,0.571974042029673,0.954081632653061,0.554914104354093,7,1,"parkinsons","DFA"
"bart",0.0734349462816601,0.208721447457445,0.187987728041098,5.69000000000233,0.277210884353741,0.0508090824907389,0.282312925170068,0.0500744783720686,0.345238095238095,0.0646102305484327,0.343537414965986,0.0638863128953781,0.403061224489796,0.0763739131243567,0.399659863945578,0.075647462744511,7,2,"parkinsons","DFA"
"sebart",0.0801469934389924,0.182764038975621,0.160146026738255,31.0679999999993,0.831632653061224,0.270445971747822,0.785714285714286,0.234177810389146,0.908163265306122,0.328405990177756,0.908163265306122,0.304379614319596,0.943877551020408,0.374026177727309,0.943877551020408,0.357047575980942,7,2,"parkinsons","DFA"
"bart_bc",0.0870290160847879,0.190773830387926,0.167416610859221,15.9969999999739,0.80952380952381,0.264901847106577,0.812925170068027,0.241194309589588,0.894557823129252,0.341384215868714,0.892857142857143,0.321643436469158,0.931972789115646,0.405799336979559,0.92687074829932,0.3881377862403,7,2,"parkinsons","DFA"
"sblm",0.152890494018293,0.14117684228656,0.127161957928336,2.56500000000233,0.807823129251701,0.407764380078009,0.804421768707483,0.383948709353871,0.896258503401361,0.499776113273636,0.889455782312925,0.478894264649372,0.942176870748299,0.568513716523597,0.943877551020408,0.550092380338232,7,2,"parkinsons","DFA"
"bart",0.0744554156284599,0.213232113994023,0.196918904181203,6.18799999999464,0.275510204081633,0.0492529568651229,0.270408163265306,0.0485653660038641,0.340136054421769,0.063040468541586,0.333333333333333,0.0623272552144208,0.403061224489796,0.0749115053451204,0.396258503401361,0.0740532576944717,7,3,"parkinsons","DFA"
"sebart",0.0816418513698933,0.187598486560695,0.174338839657096,30.9659999999858,0.787414965986395,0.260468743111413,0.770408163265306,0.224397282407092,0.869047619047619,0.323666012377246,0.875850340136054,0.29575248715042,0.918367346938776,0.370133368674336,0.916666666666667,0.352750960103089,7,3,"parkinsons","DFA"
"bart_bc",0.0867834521355961,0.193567125436839,0.175424568952228,16.3569999999891,0.785714285714286,0.26400837853872,0.777210884353742,0.241735772699154,0.884353741496599,0.34021745105651,0.875850340136054,0.320473865229728,0.928571428571429,0.404737486017605,0.923469387755102,0.386740416757125,7,3,"parkinsons","DFA"
"sblm",0.153364166404375,0.144796997556608,0.130199855713949,2.49299999998766,0.795918367346939,0.411325607790189,0.806122448979592,0.388824555401445,0.904761904761905,0.50245515320169,0.887755102040816,0.482295217459344,0.945578231292517,0.570734687487082,0.94047619047619,0.553541773556223,7,3,"parkinsons","DFA"
"bart",0.0708906166369786,0.213232449820801,0.193427359260691,5.8289999999979,0.277210884353741,0.0512657587819423,0.263605442176871,0.0504568346617633,0.346938775510204,0.0654678068978092,0.343537414965986,0.0646420985906096,0.408163265306122,0.0775891961765621,0.406462585034014,0.0767210935595896,7,4,"parkinsons","DFA"
"sebart",0.079098585468823,0.187735324713754,0.172429828151667,31.4280000000144,0.792517006802721,0.254902558340805,0.739795918367347,0.22066425137939,0.86734693877551,0.314118468148059,0.86734693877551,0.288894494651894,0.91156462585034,0.36161543819851,0.91156462585034,0.3419894162655,7,4,"parkinsons","DFA"
"bart_bc",0.0862022520863837,0.194551354854159,0.171348732967822,15.7919999999867,0.814625850340136,0.28005784577536,0.802721088435374,0.25687312229792,0.897959183673469,0.358729379492978,0.889455782312925,0.337786052738234,0.930272108843537,0.423949913255412,0.933673469387755,0.40600411308919,7,4,"parkinsons","DFA"
"sblm",0.150919363467947,0.142237795938407,0.128227810114278,2.59599999999045,0.801020408163265,0.409243455010394,0.814625850340136,0.384637717045528,0.903061224489796,0.501335567829548,0.906462585034014,0.480379752066618,0.945578231292517,0.570241766228459,0.948979591836735,0.552149882374297,7,4,"parkinsons","DFA"
"bart",0.0778286501745822,0.219407429855152,0.203644267633372,6.00800000000163,0.246598639455782,0.0516019556847862,0.243197278911565,0.050767621052974,0.329931972789116,0.0658078605422258,0.314625850340136,0.0649768309430384,0.397959183673469,0.077788878994856,0.391156462585034,0.0770274545312835,7,5,"parkinsons","DFA"
"sebart",0.0853941823365338,0.192901446358829,0.177823833406456,30.9370000000054,0.80952380952381,0.25728072386761,0.736394557823129,0.223237962222773,0.877551020408163,0.317981021023379,0.865646258503401,0.292086414797637,0.921768707482993,0.365353113372325,0.91156462585034,0.346596697018491,7,5,"parkinsons","DFA"
"bart_bc",0.0917276028473067,0.20138710146904,0.179022790871773,15.9700000000012,0.785714285714286,0.271466102060373,0.768707482993197,0.24923052101992,0.877551020408163,0.34760670512418,0.88265306122449,0.328248821398162,0.918367346938776,0.411760982609004,0.914965986394558,0.394614312092297,7,5,"parkinsons","DFA"
"sblm",0.155252107835818,0.149219866648372,0.133952219223763,2.6590000000142,0.792517006802721,0.407797172869859,0.80952380952381,0.384011799564495,0.897959183673469,0.499534708388546,0.901360544217687,0.477723841283247,0.933673469387755,0.567680938775068,0.933673469387755,0.549824062574147,7,5,"parkinsons","DFA"
"bart",0.072097061822031,0.205323981319796,0.186591675240625,5.71799999999348,0.29421768707483,0.0540807894875903,0.285714285714286,0.0532650774321399,0.36734693877551,0.0688461122487776,0.363945578231293,0.0679640877883585,0.428571428571429,0.0813908766849199,0.420068027210884,0.080547099107459,7,6,"parkinsons","DFA"
"sebart",0.0838370535230984,0.178510703562143,0.159780573489474,31.1509999999835,0.829931972789116,0.26857173241686,0.760204081632653,0.234282025824417,0.913265306122449,0.328871706840718,0.903061224489796,0.303390281341617,0.942176870748299,0.377035168919276,0.943877551020408,0.357647384120207,7,6,"parkinsons","DFA"
"bart_bc",0.0874837737158182,0.187401163729397,0.16549006086863,16.6359999999986,0.79421768707483,0.259296790943372,0.761904761904762,0.237156444464567,0.886054421768708,0.33354184138466,0.869047619047619,0.314533164336469,0.931972789115646,0.396745692320681,0.930272108843537,0.379846108865869,7,6,"parkinsons","DFA"
"sblm",0.146001155811634,0.139904215144411,0.125386624267986,2.63399999999092,0.836734693877551,0.412908036739347,0.816326530612245,0.387705040568314,0.916666666666667,0.504669115159189,0.913265306122449,0.483280742723806,0.952380952380952,0.574608163267873,0.948979591836735,0.555573600181793,7,6,"parkinsons","DFA"
"bart",0.073573223164545,0.213729741720883,0.197190323556031,5.61699999999837,0.253401360544218,0.0519527919511607,0.258503401360544,0.0511357894696639,0.312925170068027,0.0660317154014214,0.311224489795918,0.0652637686619856,0.358843537414966,0.0780545896984693,0.358843537414966,0.0772230222857817,7,7,"parkinsons","DFA"
"sebart",0.0841356089836187,0.189387484601919,0.176529937379685,30.4400000000023,0.79421768707483,0.25334791219694,0.738095238095238,0.218010575271275,0.892857142857143,0.314553597116318,0.865646258503401,0.287385513766298,0.925170068027211,0.361526994548283,0.923469387755102,0.343316517451597,7,7,"parkinsons","DFA"
"bart_bc",0.0865293919119323,0.196127639975732,0.174787002409208,16.3550000000105,0.801020408163265,0.262527732141811,0.777210884353742,0.24244565035416,0.879251700680272,0.337282081786903,0.886054421768708,0.318195218631727,0.923469387755102,0.398285116439203,0.933673469387755,0.383319786020203,7,7,"parkinsons","DFA"
"sblm",0.148749239172726,0.146072588799434,0.129862047887724,2.65100000001257,0.828231292517007,0.407138482736876,0.801020408163265,0.382844980648084,0.916666666666667,0.498931166385553,0.914965986394558,0.477120731251487,0.947278911564626,0.56828108552662,0.954081632653061,0.549288877316213,7,7,"parkinsons","DFA"
"bart",0.0755599610604028,0.212413869647916,0.196004757559448,5.4890000000014,0.273809523809524,0.0502210999880282,0.263605442176871,0.049480111726731,0.336734693877551,0.0639662599770826,0.33843537414966,0.0632166679616725,0.386054421768707,0.0755592310637169,0.379251700680272,0.0747700282812927,7,8,"parkinsons","DFA"
"sebart",0.0828630190962277,0.183990494815873,0.1688224983867,29.8729999999923,0.792517006802721,0.26410594746075,0.751700680272109,0.226114920403032,0.884353741496599,0.327307524444825,0.872448979591837,0.299947255048396,0.931972789115646,0.372744218125188,0.92687074829932,0.356092956397924,7,8,"parkinsons","DFA"
"bart_bc",0.0866723226998684,0.193950798793763,0.172569879863913,15.6910000000207,0.804421768707483,0.271833674533853,0.790816326530612,0.246961651792508,0.891156462585034,0.350628775093894,0.874149659863946,0.328873142124134,0.928571428571429,0.413657567030762,0.92687074829932,0.3970703399483,7,8,"parkinsons","DFA"
"sblm",0.154080338999002,0.142275941944137,0.128285976988571,2.66300000000047,0.797619047619048,0.408970092003959,0.792517006802721,0.384786323837552,0.909863945578231,0.500589777714267,0.918367346938776,0.479776071404364,0.957482993197279,0.569527283143155,0.957482993197279,0.551515385690849,7,8,"parkinsons","DFA"
"bart",0.0752058270381642,0.212490321201178,0.197761787637957,6.75099999998929,0.26530612244898,0.048645979400836,0.255102040816327,0.0478693476374367,0.319727891156463,0.0622111119092792,0.311224489795918,0.061501922053614,0.387755102040816,0.0737778141323768,0.386054421768707,0.0730103452492109,7,9,"parkinsons","DFA"
"sebart",0.0829828056512799,0.186567203603846,0.176854033073223,31.5590000000084,0.818027210884354,0.253679378478234,0.753401360544218,0.218767955280113,0.908163265306122,0.316847953182993,0.874149659863946,0.289322987952972,0.942176870748299,0.36900734678677,0.937074829931973,0.346398375597821,7,9,"parkinsons","DFA"
"bart_bc",0.093291157092118,0.194547101202286,0.177854848742534,15.881000000023,0.807823129251701,0.265429609907758,0.80952380952381,0.244373552980674,0.870748299319728,0.339634100233364,0.869047619047619,0.321142117321183,0.91156462585034,0.401025330979426,0.914965986394558,0.385469237828974,7,9,"parkinsons","DFA"
"sblm",0.142586948859311,0.141149587383165,0.125375907392648,2.5109999999986,0.828231292517007,0.413223230910017,0.828231292517007,0.38985404685697,0.918367346938776,0.504603056485295,0.908163265306122,0.483882759869826,0.95578231292517,0.574121449664419,0.948979591836735,0.555544332168584,7,9,"parkinsons","DFA"
"bart",0.07458684108265,0.209477331397838,0.192401096529995,5.79300000000512,0.293310463121784,0.0523579103032728,0.288164665523156,0.0516035687164133,0.370497427101201,0.0666606486744288,0.368782161234991,0.0658896647629468,0.430531732418525,0.0786296882058088,0.425385934819897,0.0777961419957946,7,10,"parkinsons","DFA"
"sebart",0.0830647971336083,0.18455182258792,0.169520869894186,30.8630000000121,0.799313893653516,0.257997514060986,0.751286449399657,0.219590847710952,0.878216123499142,0.319705498828009,0.867924528301887,0.292774062443755,0.926243567753002,0.369691869526522,0.924528301886792,0.348606926815215,7,10,"parkinsons","DFA"
"bart_bc",0.0859350116922138,0.192389951179774,0.168692563208147,15.5979999999981,0.811320754716981,0.274818992628139,0.782161234991424,0.249740875142251,0.886792452830189,0.352253603847271,0.871355060034305,0.332863190031281,0.92967409948542,0.41373961224841,0.922813036020583,0.399493875725243,7,10,"parkinsons","DFA"
"sblm",0.154545319880428,0.140050297085586,0.126876199322089,2.57799999997951,0.801029159519726,0.412899408115164,0.797598627787307,0.389855043244526,0.890222984562607,0.504125754813705,0.903945111492281,0.484045880877607,0.936535162950257,0.572601988829943,0.939965694682676,0.555193444049705,7,10,"parkinsons","DFA"
"bart",0.0726111734870577,0.21155009235091,0.196140854053695,5.55099999997765,0.292517006802721,0.0514069777276359,0.289115646258503,0.050529135266499,0.362244897959184,0.0654668628912303,0.360544217687075,0.0647392629485341,0.413265306122449,0.0774674317145942,0.41156462585034,0.0766932076772562,8,1,"parkinsons","DFA"
"sebart",0.079943726263158,0.187098186599927,0.174382745766488,31.3030000000144,0.790816326530612,0.252275432035542,0.741496598639456,0.217722127340278,0.887755102040816,0.316415441046981,0.869047619047619,0.287574542252671,0.930272108843537,0.365286913785697,0.921768707482993,0.345436157680156,8,1,"parkinsons","DFA"
"bart_bc",0.0889335437707777,0.194470907391695,0.174349835438186,16.1979999999749,0.790816326530612,0.270647105243586,0.782312925170068,0.249437563078777,0.875850340136054,0.345499285318889,0.872448979591837,0.326984099322036,0.921768707482993,0.408904131056229,0.91156462585034,0.392320389699685,8,1,"parkinsons","DFA"
"sblm",0.149597209708521,0.142793365833206,0.127650388085989,2.5789999999979,0.799319727891156,0.409275308927503,0.801020408163265,0.385447693465733,0.914965986394558,0.501121490320361,0.908163265306122,0.4799335950383,0.959183673469388,0.570353203107714,0.957482993197279,0.552258595381468,8,1,"parkinsons","DFA"
"bart",0.0775544439563722,0.215864555221461,0.201217754376346,5.49700000000303,0.246598639455782,0.0501025588476636,0.244897959183673,0.0493867585760956,0.301020408163265,0.0639938933540932,0.295918367346939,0.0632210726400514,0.355442176870748,0.0756519252096267,0.355442176870748,0.0749079656963926,8,2,"parkinsons","DFA"
"sebart",0.0857776563438877,0.189956811522394,0.178816928281851,30.2440000000061,0.773809523809524,0.254030528111055,0.714285714285714,0.220868283034058,0.843537414965986,0.316488463925906,0.841836734693878,0.288552814400871,0.908163265306122,0.362775659005372,0.899659863945578,0.344768213246262,8,2,"parkinsons","DFA"
"bart_bc",0.0880222286814234,0.19758697482576,0.180288408681006,15.6469999999972,0.795918367346939,0.268035599049785,0.772108843537415,0.24775835402001,0.880952380952381,0.342562015602848,0.877551020408163,0.323362351018164,0.92687074829932,0.404282353474513,0.918367346938776,0.388261965053609,8,2,"parkinsons","DFA"
"sblm",0.148187466636446,0.146310486117894,0.13289396519246,2.58199999999488,0.814625850340136,0.409843274537937,0.846938775510204,0.385691204599315,0.899659863945578,0.502834062413502,0.91156462585034,0.481150449758714,0.945578231292517,0.571911352815314,0.933673469387755,0.553579841915845,8,2,"parkinsons","DFA"
"bart",0.0710024401177109,0.209698623388055,0.18712249967603,5.64499999998952,0.27891156462585,0.0508591915089322,0.277210884353741,0.0500234620271342,0.353741496598639,0.064486240683364,0.352040816326531,0.0637446533333536,0.404761904761905,0.0759728866007474,0.392857142857143,0.0752138000515156,8,3,"parkinsons","DFA"
"sebart",0.0819258693764572,0.181868536812727,0.162879265154819,31.1719999999914,0.841836734693878,0.271196836294645,0.785714285714286,0.231674517295342,0.904761904761905,0.336599690136884,0.899659863945578,0.306809343806686,0.947278911564626,0.383588757216151,0.950680272108844,0.364568231215664,8,3,"parkinsons","DFA"
"bart_bc",0.0866478249423178,0.193436063260243,0.168687988228722,16.0860000000102,0.802721088435374,0.268039410639223,0.80952380952381,0.244543921656607,0.894557823129252,0.344385027900378,0.891156462585034,0.324457660073594,0.930272108843537,0.404511848256425,0.928571428571429,0.390397099636227,8,3,"parkinsons","DFA"
"sblm",0.147140996125467,0.137508770270726,0.124099961029673,2.51600000000326,0.835034013605442,0.414326915387005,0.812925170068027,0.390906561969516,0.916666666666667,0.506999841641153,0.909863945578231,0.485567549366093,0.964285714285714,0.577051377754157,0.962585034013605,0.557807724202854,8,3,"parkinsons","DFA"
"bart",0.0731653852400029,0.213215739895398,0.197690358655614,6.27199999999721,0.289115646258503,0.0518664035566137,0.29421768707483,0.0510338678254108,0.380952380952381,0.0661160697129625,0.377551020408163,0.0653503011838062,0.418367346938776,0.0782388624137939,0.421768707482993,0.0774294678038564,8,4,"parkinsons","DFA"
"sebart",0.0866455782592602,0.188055888523275,0.173098327288559,31.1320000000123,0.811224489795918,0.259534883986614,0.755102040816326,0.223941409203425,0.891156462585034,0.318833128517413,0.870748299319728,0.294241812153813,0.931972789115646,0.368114367374248,0.925170068027211,0.34845944317199,8,4,"parkinsons","DFA"
"bart_bc",0.0838868786007057,0.193865814533241,0.172596046139793,15.9290000000037,0.80952380952381,0.264298038533822,0.804421768707483,0.240636187722551,0.894557823129252,0.340041622301432,0.892857142857143,0.32047678695422,0.928571428571429,0.405803275718389,0.92687074829932,0.386628377125521,8,4,"parkinsons","DFA"
"sblm",0.149971643751407,0.144163682340849,0.130194855360132,2.58999999999651,0.814625850340136,0.411786059408566,0.806122448979592,0.388330523659351,0.901360544217687,0.503132493424876,0.897959183673469,0.481873060478287,0.954081632653061,0.572491392221634,0.950680272108844,0.553934828382069,8,4,"parkinsons","DFA"
"bart",0.0750210983404302,0.209599803796478,0.189280663938134,5.67499999998836,0.267006802721088,0.053082187933092,0.256802721088435,0.0523468125152715,0.340136054421769,0.0677216802417174,0.331632653061224,0.0669364076753636,0.391156462585034,0.080098620699267,0.394557823129252,0.079282803776726,8,5,"parkinsons","DFA"
"sebart",0.0816357259139451,0.181976073227668,0.164191370953677,31.0620000000054,0.806122448979592,0.264060469888676,0.775510204081633,0.231104785368028,0.887755102040816,0.320798290424741,0.869047619047619,0.298582452440562,0.925170068027211,0.367608029537841,0.930272108843537,0.348888668454116,8,5,"parkinsons","DFA"
"bart_bc",0.0831563212515234,0.191187489264373,0.169993674824228,15.2479999999923,0.804421768707483,0.275629812014337,0.799319727891156,0.253114362920502,0.887755102040816,0.351294510452684,0.875850340136054,0.33236962074557,0.937074829931973,0.415849665709173,0.938775510204082,0.39831815867917,8,5,"parkinsons","DFA"
"sblm",0.153340874725449,0.144608766707969,0.125971110813668,2.49300000001676,0.799319727891156,0.407319027658432,0.804421768707483,0.38461740042798,0.894557823129252,0.498662642927932,0.884353741496599,0.477803585413955,0.937074829931973,0.567104926929126,0.933673469387755,0.549621893521155,8,5,"parkinsons","DFA"
"bart",0.0685802070842568,0.207191671937681,0.189000767852192,5.89999999999418,0.284013605442177,0.0499912264945394,0.292517006802721,0.0492902735985368,0.369047619047619,0.0637258609762938,0.374149659863946,0.0630071591131316,0.430272108843537,0.0753638589477174,0.433673469387755,0.0746540404283741,8,6,"parkinsons","DFA"
