"Repeat","Fold","Observation","Observed","Dataset","Target"
1,10,654,0,"bikesharing","windspeed"
1,10,655,0.0896,"bikesharing","windspeed"
1,10,656,0.1343,"bikesharing","windspeed"
1,10,657,0.1045,"bikesharing","windspeed"
1,10,658,0.1343,"bikesharing","windspeed"
1,10,659,0.2239,"bikesharing","windspeed"
1,10,660,0.194,"bikesharing","windspeed"
1,10,661,0.3881,"bikesharing","windspeed"
1,10,662,0.3284,"bikesharing","windspeed"
1,10,663,0.2239,"bikesharing","windspeed"
1,10,664,0.1343,"bikesharing","windspeed"
1,10,665,0.1045,"bikesharing","windspeed"
1,10,666,0,"bikesharing","windspeed"
1,10,667,0.1343,"bikesharing","windspeed"
1,10,668,0.1343,"bikesharing","windspeed"
1,10,669,0.194,"bikesharing","windspeed"
1,10,670,0.4179,"bikesharing","windspeed"
1,10,671,0.2836,"bikesharing","windspeed"
1,10,672,0.2239,"bikesharing","windspeed"
1,10,673,0.194,"bikesharing","windspeed"
1,10,674,0.1343,"bikesharing","windspeed"
1,10,675,0.4179,"bikesharing","windspeed"
1,10,676,0.3284,"bikesharing","windspeed"
1,10,677,0.194,"bikesharing","windspeed"
1,10,678,0.2985,"bikesharing","windspeed"
1,10,679,0.2836,"bikesharing","windspeed"
1,10,680,0.1045,"bikesharing","windspeed"
1,10,681,0.0896,"bikesharing","windspeed"
1,10,682,0.0896,"bikesharing","windspeed"
1,10,683,0.2537,"bikesharing","windspeed"
1,10,684,0.1045,"bikesharing","windspeed"
1,10,685,0.194,"bikesharing","windspeed"
1,10,686,0.0896,"bikesharing","windspeed"
1,10,687,0.3582,"bikesharing","windspeed"
1,10,688,0.4478,"bikesharing","windspeed"
1,10,689,0.5224,"bikesharing","windspeed"
1,10,690,0.2239,"bikesharing","windspeed"
1,10,691,0,"bikesharing","windspeed"
1,10,692,0.1045,"bikesharing","windspeed"
1,10,693,0,"bikesharing","windspeed"
1,10,694,0,"bikesharing","windspeed"
1,10,695,0,"bikesharing","windspeed"
1,10,696,0.1343,"bikesharing","windspeed"
1,10,697,0.194,"bikesharing","windspeed"
1,10,698,0.194,"bikesharing","windspeed"
1,10,699,0,"bikesharing","windspeed"
1,10,700,0.1642,"bikesharing","windspeed"
1,10,701,0.1343,"bikesharing","windspeed"
1,10,702,0.2537,"bikesharing","windspeed"
1,10,703,0.2239,"bikesharing","windspeed"
1,10,704,0.1343,"bikesharing","windspeed"
1,10,705,0.1343,"bikesharing","windspeed"
1,10,706,0.4925,"bikesharing","windspeed"
1,10,707,0.5224,"bikesharing","windspeed"
1,10,708,0.2239,"bikesharing","windspeed"
1,10,709,0.2239,"bikesharing","windspeed"
1,10,710,0.1642,"bikesharing","windspeed"
1,10,711,0.2537,"bikesharing","windspeed"
1,10,712,0.3284,"bikesharing","windspeed"
1,10,713,0.3582,"bikesharing","windspeed"
1,10,714,0.2537,"bikesharing","windspeed"
1,10,715,0.194,"bikesharing","windspeed"
1,10,716,0,"bikesharing","windspeed"
1,10,717,0,"bikesharing","windspeed"
1,10,718,0.1642,"bikesharing","windspeed"
1,10,719,0.2239,"bikesharing","windspeed"
1,10,720,0.1343,"bikesharing","windspeed"
1,10,721,0.0896,"bikesharing","windspeed"
1,10,722,0.1343,"bikesharing","windspeed"
1,10,723,0.1343,"bikesharing","windspeed"
1,10,724,0.1642,"bikesharing","windspeed"
1,10,725,0.194,"bikesharing","windspeed"
1,10,726,0,"bikesharing","windspeed"
1,10,727,0,"bikesharing","windspeed"
1,10,728,0.194,"bikesharing","windspeed"
1,10,729,0.0896,"bikesharing","windspeed"
1,10,730,0.1343,"bikesharing","windspeed"
1,10,731,0.0896,"bikesharing","windspeed"
1,10,732,0.1642,"bikesharing","windspeed"
1,10,733,0.3582,"bikesharing","windspeed"
1,10,734,0.3284,"bikesharing","windspeed"
1,10,735,0.4925,"bikesharing","windspeed"
1,10,736,0.5522,"bikesharing","windspeed"
1,10,737,0.194,"bikesharing","windspeed"
1,10,738,0.194,"bikesharing","windspeed"
1,10,739,0.2836,"bikesharing","windspeed"
1,10,740,0.194,"bikesharing","windspeed"
1,10,741,0.2239,"bikesharing","windspeed"
1,10,742,0.3284,"bikesharing","windspeed"
1,10,743,0.4179,"bikesharing","windspeed"
1,10,744,0.3881,"bikesharing","windspeed"
1,10,745,0.3284,"bikesharing","windspeed"
1,10,746,0.3582,"bikesharing","windspeed"
1,10,747,0.2537,"bikesharing","windspeed"
1,10,748,0.3582,"bikesharing","windspeed"
1,10,749,0,"bikesharing","windspeed"
1,10,750,0.1343,"bikesharing","windspeed"
1,10,751,0.194,"bikesharing","windspeed"
1,10,752,0.3881,"bikesharing","windspeed"
1,10,753,0.1343,"bikesharing","windspeed"
1,10,754,0.4179,"bikesharing","windspeed"
1,10,755,0.3284,"bikesharing","windspeed"
1,10,756,0.2836,"bikesharing","windspeed"
1,10,757,0.2985,"bikesharing","windspeed"
1,10,758,0.2836,"bikesharing","windspeed"
1,10,759,0.1045,"bikesharing","windspeed"
1,10,760,0.0896,"bikesharing","windspeed"
1,10,761,0.0896,"bikesharing","windspeed"
1,10,762,0,"bikesharing","windspeed"
1,10,763,0.2239,"bikesharing","windspeed"
1,10,764,0.1343,"bikesharing","windspeed"
1,10,765,0.2985,"bikesharing","windspeed"
1,10,766,0.3582,"bikesharing","windspeed"
1,10,767,0.4179,"bikesharing","windspeed"
1,10,768,0.4478,"bikesharing","windspeed"
1,10,769,0.3881,"bikesharing","windspeed"
1,10,770,0.1642,"bikesharing","windspeed"
1,10,771,0,"bikesharing","windspeed"
1,10,772,0.194,"bikesharing","windspeed"
1,10,773,0.2537,"bikesharing","windspeed"
1,10,774,0.0896,"bikesharing","windspeed"
1,10,775,0.1045,"bikesharing","windspeed"
1,10,776,0.2985,"bikesharing","windspeed"
1,10,777,0.3284,"bikesharing","windspeed"
1,10,778,0.3284,"bikesharing","windspeed"
1,10,779,0.2537,"bikesharing","windspeed"
1,10,780,0.3284,"bikesharing","windspeed"
1,10,781,0.2537,"bikesharing","windspeed"
1,10,782,0.2239,"bikesharing","windspeed"
1,10,783,0.0896,"bikesharing","windspeed"
1,10,784,0.0896,"bikesharing","windspeed"
1,10,785,0.2239,"bikesharing","windspeed"
1,10,786,0.2537,"bikesharing","windspeed"
1,10,787,0.1642,"bikesharing","windspeed"
1,10,788,0.1343,"bikesharing","windspeed"
1,10,789,0,"bikesharing","windspeed"
1,10,790,0,"bikesharing","windspeed"
1,10,791,0,"bikesharing","windspeed"
1,10,792,0.1343,"bikesharing","windspeed"
1,10,793,0.1343,"bikesharing","windspeed"
1,10,794,0.2239,"bikesharing","windspeed"
1,10,795,0.1045,"bikesharing","windspeed"
1,10,796,0.2239,"bikesharing","windspeed"
1,10,797,0,"bikesharing","windspeed"
1,10,798,0.194,"bikesharing","windspeed"
1,10,799,0.2239,"bikesharing","windspeed"
1,10,800,0.3582,"bikesharing","windspeed"
1,10,801,0.1045,"bikesharing","windspeed"
1,10,802,0.1045,"bikesharing","windspeed"
1,10,803,0.0896,"bikesharing","windspeed"
1,10,804,0.2537,"bikesharing","windspeed"
1,10,805,0.1642,"bikesharing","windspeed"
1,10,806,0.194,"bikesharing","windspeed"
1,10,807,0,"bikesharing","windspeed"
1,10,808,0.1642,"bikesharing","windspeed"
1,10,809,0,"bikesharing","windspeed"
1,10,810,0.1045,"bikesharing","windspeed"
1,10,811,0.1045,"bikesharing","windspeed"
1,10,812,0.4179,"bikesharing","windspeed"
1,10,813,0.4925,"bikesharing","windspeed"
1,10,814,0.3582,"bikesharing","windspeed"
1,10,815,0.2836,"bikesharing","windspeed"
1,10,816,0.3582,"bikesharing","windspeed"
1,10,817,0.2537,"bikesharing","windspeed"
1,10,818,0.3284,"bikesharing","windspeed"
1,10,819,0.2537,"bikesharing","windspeed"
1,10,820,0.1642,"bikesharing","windspeed"
1,10,821,0.194,"bikesharing","windspeed"
1,10,822,0.1045,"bikesharing","windspeed"
1,10,823,0.0896,"bikesharing","windspeed"
1,10,824,0.1045,"bikesharing","windspeed"
1,10,825,0.1642,"bikesharing","windspeed"
1,10,826,0.1642,"bikesharing","windspeed"
1,10,827,0,"bikesharing","windspeed"
1,10,828,0,"bikesharing","windspeed"
1,10,829,0.0896,"bikesharing","windspeed"
1,10,830,0,"bikesharing","windspeed"
1,10,831,0,"bikesharing","windspeed"
1,10,832,0.2985,"bikesharing","windspeed"
1,10,833,0.3284,"bikesharing","windspeed"
1,10,834,0.1343,"bikesharing","windspeed"
1,10,835,0,"bikesharing","windspeed"
1,10,836,0,"bikesharing","windspeed"
1,10,837,0,"bikesharing","windspeed"
1,10,838,0,"bikesharing","windspeed"
1,10,839,0.194,"bikesharing","windspeed"
1,10,840,0.194,"bikesharing","windspeed"
1,10,841,0.2985,"bikesharing","windspeed"
1,10,842,0.1343,"bikesharing","windspeed"
1,10,843,0.1642,"bikesharing","windspeed"
1,10,844,0.194,"bikesharing","windspeed"
1,10,845,0.1343,"bikesharing","windspeed"
1,10,846,0,"bikesharing","windspeed"
1,10,847,0.1642,"bikesharing","windspeed"
1,10,848,0.1045,"bikesharing","windspeed"
1,10,849,0.1343,"bikesharing","windspeed"
1,10,850,0.2239,"bikesharing","windspeed"
1,10,851,0.5821,"bikesharing","windspeed"
1,10,852,0.2985,"bikesharing","windspeed"
1,10,853,0.1642,"bikesharing","windspeed"
1,10,854,0,"bikesharing","windspeed"
1,10,855,0.1343,"bikesharing","windspeed"
1,10,856,0.4179,"bikesharing","windspeed"
1,10,857,0.3881,"bikesharing","windspeed"
1,10,858,0,"bikesharing","windspeed"
1,10,859,0,"bikesharing","windspeed"
1,10,860,0.1642,"bikesharing","windspeed"
1,10,861,0.3881,"bikesharing","windspeed"
1,10,862,0.4179,"bikesharing","windspeed"
1,10,863,0.2239,"bikesharing","windspeed"
1,10,864,0.4179,"bikesharing","windspeed"
1,10,865,0.2537,"bikesharing","windspeed"
1,10,866,0.1343,"bikesharing","windspeed"
1,10,867,0.2537,"bikesharing","windspeed"
1,10,868,0.0896,"bikesharing","windspeed"
1,10,869,0.2537,"bikesharing","windspeed"
1,10,870,0.2836,"bikesharing","windspeed"
1,10,871,0.2836,"bikesharing","windspeed"
1,10,872,0.2537,"bikesharing","windspeed"
1,10,873,0.2239,"bikesharing","windspeed"
1,10,874,0.2239,"bikesharing","windspeed"
1,10,875,0.2836,"bikesharing","windspeed"
1,10,876,0.2239,"bikesharing","windspeed"
1,10,877,0.2239,"bikesharing","windspeed"
1,10,878,0.1642,"bikesharing","windspeed"
1,10,879,0.1642,"bikesharing","windspeed"
1,10,880,0.1045,"bikesharing","windspeed"
1,10,881,0,"bikesharing","windspeed"
1,10,882,0.4925,"bikesharing","windspeed"
1,10,883,0.5522,"bikesharing","windspeed"
1,10,884,0.2985,"bikesharing","windspeed"
1,10,885,0,"bikesharing","windspeed"
1,10,886,0.2537,"bikesharing","windspeed"
1,10,887,0.2985,"bikesharing","windspeed"
1,10,888,0.3284,"bikesharing","windspeed"
1,10,889,0.2836,"bikesharing","windspeed"
1,10,890,0.194,"bikesharing","windspeed"
1,10,891,0.2985,"bikesharing","windspeed"
1,10,892,0.2537,"bikesharing","windspeed"
1,10,893,0.2239,"bikesharing","windspeed"
1,10,894,0.4179,"bikesharing","windspeed"
1,10,895,0.3881,"bikesharing","windspeed"
1,10,896,0.5224,"bikesharing","windspeed"
1,10,897,0.5224,"bikesharing","windspeed"
1,10,898,0.3881,"bikesharing","windspeed"
1,10,899,0.194,"bikesharing","windspeed"
1,10,900,0.1343,"bikesharing","windspeed"
1,10,901,0.0896,"bikesharing","windspeed"
1,10,902,0.2836,"bikesharing","windspeed"
1,10,903,0.194,"bikesharing","windspeed"
1,10,904,0.2239,"bikesharing","windspeed"
1,10,905,0.0896,"bikesharing","windspeed"
1,10,906,0.1045,"bikesharing","windspeed"
1,10,907,0.194,"bikesharing","windspeed"
1,10,908,0.194,"bikesharing","windspeed"
1,10,909,0.2836,"bikesharing","windspeed"
1,10,910,0.2239,"bikesharing","windspeed"
1,10,911,0.1045,"bikesharing","windspeed"
1,10,912,0.1045,"bikesharing","windspeed"
1,10,913,0,"bikesharing","windspeed"
1,10,914,0.0896,"bikesharing","windspeed"
1,10,915,0.1642,"bikesharing","windspeed"
1,10,916,0.1343,"bikesharing","windspeed"
1,10,917,0.0896,"bikesharing","windspeed"
1,10,918,0.0896,"bikesharing","windspeed"
1,10,919,0.1642,"bikesharing","windspeed"
1,10,920,0.2537,"bikesharing","windspeed"
1,10,921,0.2985,"bikesharing","windspeed"
1,10,922,0,"bikesharing","windspeed"
1,10,923,0.1045,"bikesharing","windspeed"
1,10,924,0.1642,"bikesharing","windspeed"
1,10,925,0.3284,"bikesharing","windspeed"
1,10,926,0.3881,"bikesharing","windspeed"
1,10,927,0.3582,"bikesharing","windspeed"
1,10,928,0.1343,"bikesharing","windspeed"
1,10,929,0.4179,"bikesharing","windspeed"
1,10,930,0.3582,"bikesharing","windspeed"
1,10,931,0.1343,"bikesharing","windspeed"
1,10,932,0.2537,"bikesharing","windspeed"
1,10,933,0.1642,"bikesharing","windspeed"
1,10,934,0.0896,"bikesharing","windspeed"
1,10,935,0,"bikesharing","windspeed"
1,10,936,0.4179,"bikesharing","windspeed"
1,10,937,0.2537,"bikesharing","windspeed"
1,10,938,0.2239,"bikesharing","windspeed"
1,10,939,0.1343,"bikesharing","windspeed"
1,10,940,0.1045,"bikesharing","windspeed"
1,10,941,0.1045,"bikesharing","windspeed"
1,10,942,0.1045,"bikesharing","windspeed"
1,10,943,0.1343,"bikesharing","windspeed"
1,10,944,0.1642,"bikesharing","windspeed"
1,10,945,0.2836,"bikesharing","windspeed"
1,10,946,0.1642,"bikesharing","windspeed"
1,10,947,0.1343,"bikesharing","windspeed"
1,10,948,0.1045,"bikesharing","windspeed"
1,10,949,0.3284,"bikesharing","windspeed"
1,10,950,0,"bikesharing","windspeed"
1,10,951,0.1343,"bikesharing","windspeed"
1,10,952,0.1343,"bikesharing","windspeed"
1,10,953,0,"bikesharing","windspeed"
1,10,954,0.0896,"bikesharing","windspeed"
1,10,955,0.194,"bikesharing","windspeed"
1,10,956,0.1343,"bikesharing","windspeed"
1,10,957,0.4627,"bikesharing","windspeed"
1,10,958,0.5821,"bikesharing","windspeed"
1,10,959,0.7164,"bikesharing","windspeed"
1,10,960,0.194,"bikesharing","windspeed"
1,10,961,0.4627,"bikesharing","windspeed"
1,10,962,0.194,"bikesharing","windspeed"
1,10,963,0.1343,"bikesharing","windspeed"
1,10,964,0,"bikesharing","windspeed"
1,10,965,0.1045,"bikesharing","windspeed"
1,10,966,0.1343,"bikesharing","windspeed"
1,10,967,0.2239,"bikesharing","windspeed"
1,10,968,0.4478,"bikesharing","windspeed"
1,10,969,0.2985,"bikesharing","windspeed"
1,10,970,0.1045,"bikesharing","windspeed"
1,10,971,0,"bikesharing","windspeed"
1,10,972,0,"bikesharing","windspeed"
1,10,973,0,"bikesharing","windspeed"
1,10,974,0.1642,"bikesharing","windspeed"
1,10,975,0.1045,"bikesharing","windspeed"
1,10,976,0,"bikesharing","windspeed"
1,10,977,0.1642,"bikesharing","windspeed"
1,10,978,0,"bikesharing","windspeed"
1,10,979,0.1045,"bikesharing","windspeed"
1,10,980,0.1045,"bikesharing","windspeed"
1,10,981,0.2985,"bikesharing","windspeed"
1,10,982,0.2537,"bikesharing","windspeed"
1,10,983,0.194,"bikesharing","windspeed"
1,10,984,0.4179,"bikesharing","windspeed"
1,10,985,0.2239,"bikesharing","windspeed"
1,10,986,0.4179,"bikesharing","windspeed"
1,10,987,0.0896,"bikesharing","windspeed"
1,10,988,0.3881,"bikesharing","windspeed"
1,10,989,0.2836,"bikesharing","windspeed"
1,10,990,0.2537,"bikesharing","windspeed"
1,10,991,0.1343,"bikesharing","windspeed"
1,10,992,0.0896,"bikesharing","windspeed"
1,10,993,0.5821,"bikesharing","windspeed"
1,10,994,0.5821,"bikesharing","windspeed"
1,10,995,0.2985,"bikesharing","windspeed"
1,10,996,0.1343,"bikesharing","windspeed"
1,10,997,0.3881,"bikesharing","windspeed"
1,10,998,0.1343,"bikesharing","windspeed"
1,10,999,0.0896,"bikesharing","windspeed"
1,10,1000,0.1343,"bikesharing","windspeed"
1,10,1001,0.0896,"bikesharing","windspeed"
1,10,1002,0.1642,"bikesharing","windspeed"
1,10,1003,0,"bikesharing","windspeed"
1,10,1004,0.2239,"bikesharing","windspeed"
1,10,1005,0,"bikesharing","windspeed"
1,10,1006,0,"bikesharing","windspeed"
1,10,1007,0.2239,"bikesharing","windspeed"
1,10,1008,0.2985,"bikesharing","windspeed"
1,10,1009,0.2985,"bikesharing","windspeed"
1,10,1010,0.2985,"bikesharing","windspeed"
1,10,1011,0.3284,"bikesharing","windspeed"
1,10,1012,0.2239,"bikesharing","windspeed"
1,10,1013,0.2836,"bikesharing","windspeed"
1,10,1014,0.2985,"bikesharing","windspeed"
1,10,1015,0.4179,"bikesharing","windspeed"
1,10,1016,0.4925,"bikesharing","windspeed"
1,10,1017,0.4627,"bikesharing","windspeed"
1,10,1018,0.4478,"bikesharing","windspeed"
1,10,1019,0.2836,"bikesharing","windspeed"
1,10,1020,0.5224,"bikesharing","windspeed"
1,10,1021,0.3284,"bikesharing","windspeed"
1,10,1022,0.4925,"bikesharing","windspeed"
1,10,1023,0.3284,"bikesharing","windspeed"
1,10,1024,0.2836,"bikesharing","windspeed"
1,10,1025,0,"bikesharing","windspeed"
1,10,1026,0.2239,"bikesharing","windspeed"
1,10,1027,0.1045,"bikesharing","windspeed"
1,10,1028,0.1343,"bikesharing","windspeed"
1,10,1029,0.2985,"bikesharing","windspeed"
1,10,1030,0.2836,"bikesharing","windspeed"
1,10,1031,0.1642,"bikesharing","windspeed"
1,10,1032,0,"bikesharing","windspeed"
1,10,1033,0.1045,"bikesharing","windspeed"
1,10,1034,0.3582,"bikesharing","windspeed"
1,10,1035,0.3284,"bikesharing","windspeed"
1,10,1036,0,"bikesharing","windspeed"
1,10,1037,0.0896,"bikesharing","windspeed"
1,10,1038,0.2836,"bikesharing","windspeed"
1,10,1039,0.194,"bikesharing","windspeed"
1,10,1040,0.0896,"bikesharing","windspeed"
1,10,1041,0.1642,"bikesharing","windspeed"
1,10,1042,0,"bikesharing","windspeed"
1,10,1043,0.194,"bikesharing","windspeed"
1,10,1044,0.0896,"bikesharing","windspeed"
1,10,1045,0,"bikesharing","windspeed"
1,10,1046,0.0896,"bikesharing","windspeed"
1,10,1047,0.0896,"bikesharing","windspeed"
1,10,1048,0.1045,"bikesharing","windspeed"
1,10,1049,0.1642,"bikesharing","windspeed"
1,10,1050,0.1343,"bikesharing","windspeed"
1,10,1051,0.2836,"bikesharing","windspeed"
1,10,1052,0.3284,"bikesharing","windspeed"
1,10,1053,0.3284,"bikesharing","windspeed"
1,10,1054,0.2537,"bikesharing","windspeed"
1,10,1055,0.2537,"bikesharing","windspeed"
1,10,1056,0.1642,"bikesharing","windspeed"
1,10,1057,0.4478,"bikesharing","windspeed"
1,10,1058,0.1343,"bikesharing","windspeed"
1,10,1059,0,"bikesharing","windspeed"
1,10,1060,0.0896,"bikesharing","windspeed"
1,10,1061,0.4925,"bikesharing","windspeed"
1,10,1062,0.2836,"bikesharing","windspeed"
1,10,1063,0.2985,"bikesharing","windspeed"
1,10,1064,0.1343,"bikesharing","windspeed"
1,10,1065,0.1045,"bikesharing","windspeed"
1,10,1066,0,"bikesharing","windspeed"
1,10,1067,0.2537,"bikesharing","windspeed"
1,10,1068,0.4478,"bikesharing","windspeed"
1,10,1069,0.194,"bikesharing","windspeed"
1,10,1070,0,"bikesharing","windspeed"
1,10,1071,0.1045,"bikesharing","windspeed"
1,10,1072,0.2537,"bikesharing","windspeed"
1,10,1073,0.2239,"bikesharing","windspeed"
1,10,1074,0,"bikesharing","windspeed"
1,10,1075,0,"bikesharing","windspeed"
1,10,1076,0.2537,"bikesharing","windspeed"
1,10,1077,0.194,"bikesharing","windspeed"
1,10,1078,0.1343,"bikesharing","windspeed"
1,10,1079,0.1343,"bikesharing","windspeed"
1,10,1080,0.3881,"bikesharing","windspeed"
1,10,1081,0.2985,"bikesharing","windspeed"
1,10,1082,0.2985,"bikesharing","windspeed"
1,10,1083,0.3582,"bikesharing","windspeed"
1,10,1084,0.2537,"bikesharing","windspeed"
1,10,1085,0.1642,"bikesharing","windspeed"
1,10,1086,0.3881,"bikesharing","windspeed"
1,10,1087,0.1343,"bikesharing","windspeed"
1,10,1088,0.4478,"bikesharing","windspeed"
1,10,1089,0.3284,"bikesharing","windspeed"
1,10,1090,0.194,"bikesharing","windspeed"
1,10,1091,0.5821,"bikesharing","windspeed"
1,10,1092,0.2985,"bikesharing","windspeed"
1,10,1093,0.2836,"bikesharing","windspeed"
1,10,1094,0.2239,"bikesharing","windspeed"
1,10,1095,0.1343,"bikesharing","windspeed"
1,10,1096,0.194,"bikesharing","windspeed"
1,10,1097,0.4478,"bikesharing","windspeed"
1,10,1098,0.2239,"bikesharing","windspeed"
1,10,1099,0.3881,"bikesharing","windspeed"
1,10,1100,0.2537,"bikesharing","windspeed"
1,10,1101,0.3284,"bikesharing","windspeed"
1,10,1102,0.194,"bikesharing","windspeed"
1,10,1103,0.194,"bikesharing","windspeed"
1,10,1104,0.1642,"bikesharing","windspeed"
1,10,1105,0.194,"bikesharing","windspeed"
1,10,1106,0,"bikesharing","windspeed"
1,10,1107,0.1343,"bikesharing","windspeed"
1,10,1108,0.1045,"bikesharing","windspeed"
1,10,1109,0.1343,"bikesharing","windspeed"
1,10,1110,0.2537,"bikesharing","windspeed"
1,10,1111,0.4478,"bikesharing","windspeed"
1,10,1112,0.194,"bikesharing","windspeed"
1,10,1113,0.1642,"bikesharing","windspeed"
1,10,1114,0.2836,"bikesharing","windspeed"
1,10,1115,0.3582,"bikesharing","windspeed"
1,10,1116,0.3881,"bikesharing","windspeed"
1,10,1117,0.194,"bikesharing","windspeed"
1,10,1118,0,"bikesharing","windspeed"
1,10,1119,0,"bikesharing","windspeed"
1,10,1120,0,"bikesharing","windspeed"
1,10,1121,0.194,"bikesharing","windspeed"
1,10,1122,0.2239,"bikesharing","windspeed"
1,10,1123,0.4925,"bikesharing","windspeed"
1,10,1124,0.3881,"bikesharing","windspeed"
1,10,1125,0.1642,"bikesharing","windspeed"
1,10,1126,0.5224,"bikesharing","windspeed"
1,10,1127,0.2836,"bikesharing","windspeed"
1,10,1128,0.3881,"bikesharing","windspeed"
1,10,1129,0.1642,"bikesharing","windspeed"
1,10,1130,0.194,"bikesharing","windspeed"
1,10,1131,0.3881,"bikesharing","windspeed"
1,10,1132,0,"bikesharing","windspeed"
1,10,1133,0.3284,"bikesharing","windspeed"
1,10,1134,0,"bikesharing","windspeed"
1,10,1135,0.1343,"bikesharing","windspeed"
1,10,1136,0.1045,"bikesharing","windspeed"
1,10,1137,0.1642,"bikesharing","windspeed"
1,10,1138,0.2537,"bikesharing","windspeed"
1,10,1139,0.2239,"bikesharing","windspeed"
1,10,1140,0.1642,"bikesharing","windspeed"
1,10,1141,0,"bikesharing","windspeed"
1,10,1142,0.1045,"bikesharing","windspeed"
1,10,1143,0,"bikesharing","windspeed"
1,10,1144,0.0896,"bikesharing","windspeed"
1,10,1145,0.2537,"bikesharing","windspeed"
1,10,1146,0.194,"bikesharing","windspeed"
1,10,1147,0.1045,"bikesharing","windspeed"
1,10,1148,0.194,"bikesharing","windspeed"
1,10,1149,0.194,"bikesharing","windspeed"
1,10,1150,0.1642,"bikesharing","windspeed"
1,10,1151,0.194,"bikesharing","windspeed"
1,10,1152,0.2537,"bikesharing","windspeed"
1,10,1153,0.2537,"bikesharing","windspeed"
1,10,1154,0.1045,"bikesharing","windspeed"
1,10,1155,0.1343,"bikesharing","windspeed"
1,10,1156,0,"bikesharing","windspeed"
1,10,1157,0,"bikesharing","windspeed"
1,10,1158,0.3582,"bikesharing","windspeed"
1,10,1159,0.4627,"bikesharing","windspeed"
1,10,1160,0.1045,"bikesharing","windspeed"
1,10,1161,0.1045,"bikesharing","windspeed"
1,10,1162,0.2537,"bikesharing","windspeed"
1,10,1163,0.2836,"bikesharing","windspeed"
1,10,1164,0.2239,"bikesharing","windspeed"
1,10,1165,0.2537,"bikesharing","windspeed"
1,10,1166,0.194,"bikesharing","windspeed"
1,10,1167,0.5224,"bikesharing","windspeed"
1,10,1168,0.4478,"bikesharing","windspeed"
1,10,1169,0.2537,"bikesharing","windspeed"
1,10,1170,0.3881,"bikesharing","windspeed"
1,10,1171,0.2537,"bikesharing","windspeed"
1,10,1172,0.2239,"bikesharing","windspeed"
1,10,1173,0.0896,"bikesharing","windspeed"
1,10,1174,0.1343,"bikesharing","windspeed"
1,10,1175,0.194,"bikesharing","windspeed"
1,10,1176,0.1642,"bikesharing","windspeed"
1,10,1177,0.4179,"bikesharing","windspeed"
1,10,1178,0.2239,"bikesharing","windspeed"
1,10,1179,0,"bikesharing","windspeed"
1,10,1180,0.0896,"bikesharing","windspeed"
1,10,1181,0.2239,"bikesharing","windspeed"
1,10,1182,0.1642,"bikesharing","windspeed"
1,10,1183,0.0896,"bikesharing","windspeed"
1,10,1184,0.1045,"bikesharing","windspeed"
1,10,1185,0.2537,"bikesharing","windspeed"
1,10,1186,0.3284,"bikesharing","windspeed"
1,10,1187,0.194,"bikesharing","windspeed"
1,10,1188,0.194,"bikesharing","windspeed"
1,10,1189,0.1343,"bikesharing","windspeed"
1,10,1190,0.1343,"bikesharing","windspeed"
1,10,1191,0.2537,"bikesharing","windspeed"
1,10,1192,0,"bikesharing","windspeed"
1,10,1193,0.1642,"bikesharing","windspeed"
1,10,1194,0.1343,"bikesharing","windspeed"
1,10,1195,0.1343,"bikesharing","windspeed"
1,10,1196,0.194,"bikesharing","windspeed"
1,10,1197,0.3284,"bikesharing","windspeed"
1,10,1198,0.2985,"bikesharing","windspeed"
1,10,1199,0.2985,"bikesharing","windspeed"
1,10,1200,0.2537,"bikesharing","windspeed"
1,10,1201,0.2239,"bikesharing","windspeed"
1,10,1202,0.1642,"bikesharing","windspeed"
1,10,1203,0.2537,"bikesharing","windspeed"
1,10,1204,0.2537,"bikesharing","windspeed"
1,10,1205,0.1343,"bikesharing","windspeed"
1,10,1206,0.1642,"bikesharing","windspeed"
1,10,1207,0.1045,"bikesharing","windspeed"
1,10,1208,0.1343,"bikesharing","windspeed"
1,10,1209,0.1343,"bikesharing","windspeed"
1,10,1210,0.1343,"bikesharing","windspeed"
1,10,1211,0.194,"bikesharing","windspeed"
1,10,1212,0.194,"bikesharing","windspeed"
1,10,1213,0.2537,"bikesharing","windspeed"
1,10,1214,0.2537,"bikesharing","windspeed"
1,10,1215,0.2985,"bikesharing","windspeed"
1,10,1216,0.2985,"bikesharing","windspeed"
1,10,1217,0.1642,"bikesharing","windspeed"
1,10,1218,0.2836,"bikesharing","windspeed"
1,10,1219,0.3284,"bikesharing","windspeed"
1,10,1220,0.2985,"bikesharing","windspeed"
1,10,1221,0.1642,"bikesharing","windspeed"
1,10,1222,0.2239,"bikesharing","windspeed"
1,10,1223,0.2537,"bikesharing","windspeed"
1,10,1224,0.1343,"bikesharing","windspeed"
1,10,1225,0,"bikesharing","windspeed"
1,10,1226,0.0896,"bikesharing","windspeed"
1,10,1227,0.2836,"bikesharing","windspeed"
1,10,1228,0.194,"bikesharing","windspeed"
1,10,1229,0.1642,"bikesharing","windspeed"
1,10,1230,0.2239,"bikesharing","windspeed"
1,10,1231,0.2239,"bikesharing","windspeed"
1,10,1232,0.2836,"bikesharing","windspeed"
1,10,1233,0.2985,"bikesharing","windspeed"
1,10,1234,0.3582,"bikesharing","windspeed"
1,10,1235,0.1045,"bikesharing","windspeed"
1,10,1236,0.3582,"bikesharing","windspeed"
